Age_min,Age_max,Gender,Degree,Branch,CGPA_min,CGPA_max,Internships_min,Internships_max,Projects_min,Projects_max,Coding_Skills_min,Coding_Skills_max,Communication_Skills_min,Communication_Skills_max,Aptitude_Test_Score_min,Aptitude_Test_Score_max,Soft_Skills_Rating_min,Soft_Skills_Rating_max,Certifications_min,Certifications_max,Backlogs_min,Backlogs_max
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,4.0,5.0,6.0,8.0,78.0,96.0,4.0,5.0,2.0,2.0,0.0,1.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,4.0,5.0,6.0,8.0,78.0,96.0,4.0,5.0,2.0,2.0,0.0,1.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,4.0,5.0,6.0,8.0,78.0,96.0,4.0,5.0,2.0,2.0,0.0,1.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,4.0,5.0,6.0,8.0,78.0,96.0,4.0,5.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ME', 'Civil']",7.0,8.0,0.0,1.0,3.0,4.0,3.0,5.0,6.0,8.0,76.0,99.0,6.0,7.0,1.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ME', 'Civil']",7.0,8.0,0.0,1.0,3.0,4.0,3.0,5.0,6.0,8.0,76.0,99.0,6.0,7.0,1.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ME', 'Civil']",7.0,8.0,0.0,1.0,3.0,4.0,3.0,5.0,6.0,8.0,76.0,99.0,6.0,7.0,1.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ME', 'Civil']",7.0,8.0,0.0,1.0,3.0,4.0,3.0,5.0,6.0,8.0,76.0,99.0,6.0,7.0,1.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ME', 'Civil']",7.0,8.0,0.0,1.0,3.0,4.0,3.0,5.0,6.0,8.0,76.0,99.0,6.0,7.0,1.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ME', 'Civil']",7.0,8.0,0.0,1.0,3.0,4.0,3.0,5.0,6.0,8.0,76.0,99.0,6.0,7.0,1.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ME', 'Civil']",7.0,8.0,0.0,1.0,3.0,4.0,3.0,5.0,6.0,8.0,76.0,99.0,6.0,7.0,1.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ME', 'Civil']",7.0,8.0,0.0,1.0,3.0,4.0,3.0,5.0,6.0,8.0,76.0,99.0,6.0,7.0,1.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,5.0,50.0,72.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,5.0,50.0,72.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,5.0,50.0,72.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,5.0,50.0,72.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,5.0,50.0,72.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,67.0,75.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,67.0,75.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,67.0,75.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,67.0,75.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,67.0,75.0,4.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,54.0,77.0,4.0,5.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,54.0,77.0,4.0,5.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,54.0,77.0,4.0,5.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,54.0,77.0,4.0,5.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,54.0,77.0,4.0,5.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,54.0,77.0,4.0,5.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,6.0,48.0,77.0,6.0,7.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,6.0,48.0,77.0,6.0,7.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,6.0,48.0,77.0,6.0,7.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,6.0,48.0,77.0,6.0,7.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,6.0,48.0,77.0,6.0,7.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,6.0,48.0,77.0,6.0,7.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,3.0,6.0,48.0,77.0,6.0,7.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,60.0,76.0,6.0,7.0,2.0,2.0,1.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,60.0,76.0,6.0,7.0,2.0,2.0,1.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,60.0,76.0,6.0,7.0,2.0,2.0,1.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,60.0,76.0,6.0,7.0,2.0,2.0,1.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,60.0,76.0,6.0,7.0,2.0,2.0,1.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,60.0,76.0,6.0,7.0,2.0,2.0,1.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,60.0,76.0,6.0,7.0,2.0,2.0,1.0,1.0
22.0,23.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,1.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,94.0,3.0,5.0,2.0,2.0,0.0,0.0
22.0,23.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,1.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,94.0,3.0,5.0,2.0,2.0,0.0,0.0
22.0,23.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,1.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,94.0,3.0,5.0,2.0,2.0,0.0,0.0
22.0,23.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,1.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,94.0,3.0,5.0,2.0,2.0,0.0,0.0
22.0,23.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,1.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,94.0,3.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,3.0,5.0,78.0,81.0,2.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,3.0,5.0,78.0,81.0,2.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,3.0,5.0,78.0,81.0,2.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,3.0,5.0,78.0,81.0,2.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,3.0,5.0,78.0,81.0,2.0,5.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,78.0,86.0,6.0,8.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,78.0,86.0,6.0,8.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,78.0,86.0,6.0,8.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,78.0,86.0,6.0,8.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,78.0,86.0,6.0,8.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,78.0,86.0,6.0,8.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,78.0,86.0,6.0,8.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,2.0,6.0,78.0,86.0,6.0,8.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,86.0,5.0,6.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,86.0,5.0,6.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,86.0,5.0,6.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,86.0,5.0,6.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,7.0,0.0,1.0,4.0,4.0,6.0,7.0,4.0,6.0,78.0,86.0,5.0,6.0,2.0,2.0,1.0,2.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,1.0,1.0,4.0,4.0,7.0,7.0,4.0,6.0,80.0,87.0,6.0,6.0,2.0,2.0,1.0,2.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,1.0,1.0,4.0,4.0,7.0,7.0,4.0,6.0,80.0,87.0,6.0,6.0,2.0,2.0,1.0,2.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,1.0,1.0,4.0,4.0,7.0,7.0,4.0,6.0,80.0,87.0,6.0,6.0,2.0,2.0,1.0,2.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,1.0,1.0,4.0,4.0,7.0,7.0,4.0,6.0,80.0,87.0,6.0,6.0,2.0,2.0,1.0,2.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,7.0,1.0,1.0,4.0,4.0,7.0,7.0,4.0,6.0,80.0,87.0,6.0,6.0,2.0,2.0,1.0,2.0
22.0,24.0,['Male'],"['BCA', 'MCA']",['ECE'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,65.0,79.0,2.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']",['ECE'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,65.0,79.0,2.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']",['ECE'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,65.0,79.0,2.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']",['ECE'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,65.0,79.0,2.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']",['ECE'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,65.0,79.0,2.0,8.0,2.0,2.0,0.0,1.0
23.0,24.0,['Male'],"['BCA', 'MCA']",['Civil'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,7.0,9.0,54.0,79.0,4.0,7.0,2.0,2.0,0.0,1.0
23.0,24.0,['Male'],"['BCA', 'MCA']",['Civil'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,7.0,9.0,54.0,79.0,4.0,7.0,2.0,2.0,0.0,1.0
23.0,24.0,['Male'],"['BCA', 'MCA']",['Civil'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,7.0,9.0,54.0,79.0,4.0,7.0,2.0,2.0,0.0,1.0
23.0,24.0,['Male'],"['BCA', 'MCA']",['Civil'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,7.0,9.0,54.0,79.0,4.0,7.0,2.0,2.0,0.0,1.0
23.0,24.0,['Male'],"['BCA', 'MCA']",['Civil'],7.0,8.0,0.0,1.0,4.0,4.0,6.0,6.0,7.0,9.0,54.0,79.0,4.0,7.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,0.0,4.0,4.0,6.0,6.0,7.0,9.0,80.0,96.0,3.0,4.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,0.0,4.0,4.0,6.0,6.0,7.0,9.0,80.0,96.0,3.0,4.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,0.0,4.0,4.0,6.0,6.0,7.0,9.0,80.0,96.0,3.0,4.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,0.0,4.0,4.0,6.0,6.0,7.0,9.0,80.0,96.0,3.0,4.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,0.0,4.0,4.0,6.0,6.0,7.0,9.0,80.0,96.0,3.0,4.0,2.0,2.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,80.0,100.0,5.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,80.0,100.0,5.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,80.0,100.0,5.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,80.0,100.0,5.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,80.0,100.0,5.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",7.0,8.0,0.0,1.0,4.0,4.0,6.0,7.0,7.0,8.0,80.0,100.0,5.0,8.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,4.0,6.0,62.0,86.0,3.0,6.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,4.0,6.0,62.0,86.0,3.0,6.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,4.0,6.0,62.0,86.0,3.0,6.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,4.0,6.0,62.0,86.0,3.0,6.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,4.0,6.0,62.0,86.0,3.0,6.0,2.0,2.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,4.0,6.0,62.0,86.0,3.0,6.0,2.0,2.0,0.0,1.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",8.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,56.0,87.0,5.0,7.0,2.0,3.0,0.0,0.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",8.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,56.0,87.0,5.0,7.0,2.0,3.0,0.0,0.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",8.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,56.0,87.0,5.0,7.0,2.0,3.0,0.0,0.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",8.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,56.0,87.0,5.0,7.0,2.0,3.0,0.0,0.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",8.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,56.0,87.0,5.0,7.0,2.0,3.0,0.0,0.0
23.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",8.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,56.0,87.0,5.0,7.0,2.0,3.0,0.0,0.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",8.0,9.0,0.0,1.0,5.0,6.0,6.0,10.0,2.0,6.0,88.0,100.0,5.0,6.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",8.0,9.0,0.0,1.0,5.0,6.0,6.0,10.0,2.0,6.0,88.0,100.0,5.0,6.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",8.0,9.0,0.0,1.0,5.0,6.0,6.0,10.0,2.0,6.0,88.0,100.0,5.0,6.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",8.0,9.0,0.0,1.0,5.0,6.0,6.0,10.0,2.0,6.0,88.0,100.0,5.0,6.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",8.0,9.0,0.0,1.0,5.0,6.0,6.0,10.0,2.0,6.0,88.0,100.0,5.0,6.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",8.0,9.0,0.0,1.0,5.0,6.0,6.0,10.0,2.0,6.0,88.0,100.0,5.0,6.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME']",8.0,9.0,0.0,1.0,5.0,6.0,6.0,10.0,2.0,6.0,88.0,100.0,5.0,6.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,89.0,97.0,7.0,9.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,89.0,97.0,7.0,9.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,89.0,97.0,7.0,9.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,89.0,97.0,7.0,9.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,89.0,97.0,7.0,9.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,8.0,1.0,1.0,5.0,5.0,7.0,8.0,3.0,6.0,89.0,97.0,7.0,9.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,9.0,1.0,1.0,5.0,5.0,7.0,9.0,7.0,9.0,81.0,100.0,5.0,7.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,9.0,1.0,1.0,5.0,5.0,7.0,9.0,7.0,9.0,81.0,100.0,5.0,7.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,9.0,1.0,1.0,5.0,5.0,7.0,9.0,7.0,9.0,81.0,100.0,5.0,7.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,9.0,1.0,1.0,5.0,5.0,7.0,9.0,7.0,9.0,81.0,100.0,5.0,7.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,9.0,1.0,1.0,5.0,5.0,7.0,9.0,7.0,9.0,81.0,100.0,5.0,7.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,9.0,1.0,1.0,5.0,5.0,7.0,9.0,7.0,9.0,81.0,100.0,5.0,7.0,2.0,3.0,0.0,1.0
22.0,24.0,['Male'],"['BCA', 'MCA']","['ECE', 'ME', 'Civil']",7.0,9.0,1.0,1.0,5.0,5.0,7.0,9.0,7.0,9.0,81.0,100.0,5.0,7.0,2.0,3.0,0.0,1.0
